price,region,address,bedrooms,bathrooms
2250000,"Oakville, ON","4019 ETERNITY WAY, Oakville, Ontario",4,5
2479000,"Oakville, ON","1446 GREENBRIAR DR, Oakville, Ontario",4,4
3800000,"Oakville, ON","2040 BRONTE RD, Oakville, Ontario",3,2
769900,"Oakville, ON","#63 -2441 GREENWICH DR, Oakville, Ontario",2,2
2479000,"Oakville, ON","1446 GREENBRIAR Drive, Oakville, Ontario",4,4
2199800,"Oakville, ON","1043 MANCHESTER Crescent, Halton, Ontario",4,4
1799000,"Oakville, ON","2433 VENTURA DR, Oakville, Ontario",2,2
1799000,"Oakville, ON","2433 VENTURA Drive, Oakville, Ontario",2,2
2388888,"Oakville, ON","2460 PALMERSTON RD, Oakville, Ontario",4,4
899110,"Oakville, ON","#104 -50 KAITTING TR, Oakville, Ontario",2,2
1599000,"Oakville, ON","1335 TANSLEY DR, Oakville, Ontario",3,3
2988888,"Oakville, ON","206 MILKWEED WAY, Oakville, Ontario",4,6
889900,"Oakville, ON","#38-03 -2420 BARONWOOD DR, Oakville, Ontario",2,2
1998000,"Oakville, ON","503 WILDWOOD DR, Oakville, Ontario",0,1
1599000,"Oakville, ON","3323 VARDON WAY, Oakville, Ontario",4,4
2088000,"Oakville, ON","2437 HILDA DR, Oakville, Ontario",3,4
2199999,"Oakville, ON","4047 CHANNING CRES, Oakville, Ontario",4,4
684000,"Oakville, ON","#336 -216 OAK PARK BLVD, Oakville, Ontario",1,1
1998000,"Oakville, ON","503 WILDWOOD Drive, Oakville, Ontario",0,0
800000,"Oakville, ON","#11 -1520 REEVES GATE, Oakville, Ontario",4,4
2999000,"Oakville, ON","2366 VENTURA DR, Oakville, Ontario",4,5
4750000,"Oakville, ON","376 GALT AVE, Oakville, Ontario",4,5
1450000,"Oakville, ON","256 NORTH PARK BLVD, Oakville, Ontario",3,3
949999,"Oakville, ON","00 WHEATBOOM DR, Oakville, Ontario",2,2
4750000,"Oakville, ON","376 GALT Avenue, Oakville, Ontario",4,5
3500000,"Oakville, ON","110 CHISHOLM ST, Oakville, Ontario",3,1
1399000,"Oakville, ON","2539 POSTMASTER DR, Oakville, Ontario",3,3
5198000,"Oakville, ON","206 PRINCE GEORGE CRES, Oakville, Ontario",4,6
2988888,"Oakville, ON","206 MILKWEED Way, Oakville, Ontario",4,6
2999000,"Oakville, ON","2366 VENTURA Drive, Oakville, Ontario",4,5
588800,"Oakville, ON","#104 -1460 BISHOPS GATE, Oakville, Ontario",1,1
1250000,"Oakville, ON","#17 -1300 HAMPTON ST, Oakville, Ontario",3,3
1750000,"Oakville, ON","254 GEORGIAN DR, Oakville, Ontario",3,4
5198000,"Oakville, ON","206 PRINCE GEORGE Crescent, Oakville, Ontario",4,6
3500000,"Oakville, ON","110 CHISHOLM Street, Oakville, Ontario",3,1
1750000,"Oakville, ON","254 GEORGIAN Drive, Oakville, Ontario",3,4
2199990,"Oakville, ON","2110 DUNCAN RD, Oakville, Ontario",2,2
1899000,"Oakville, ON","446 CANTERBURY CRES, Oakville, Ontario",3,3
799000,"Oakville, ON","#22 -2614 DASHWOOD DR, Oakville, Ontario",2,3
3899000,"Oakville, ON","296 CAIRNCROFT RD, Oakville, Ontario",4,4
4650000,"Oakville, ON","247 WOODLAND DR, Oakville, Ontario",3,4
999000,"Oakville, ON","#723 -3500 LAKESHORE RD W, Oakville, Ontario",2,2
1899000,"Oakville, ON","446 CANTERBURY Crescent, Oakville, Ontario",3,3
2199800,"Oakville, ON","1043 MANCHESTER CRES, Oakville, Ontario",4,4
1249999,"Oakville, ON","#25 -1135 MCCRANEY ST E, Oakville, Ontario",3,4
4650000,"Oakville, ON","247 Woodland Drive, Oakville, Ontario",3,4
1499000,"Oakville, ON","1346 COBBLER LANE, Oakville, Ontario",3,4
999000,"Oakville, ON","#9 -2160 TRAFALGAR RD, Oakville, Ontario",3,3
1249999,"Oakville, ON","1135 MCCRANEY Street E Unit# 25, Oakville, Ontario",3,4
1199000,"Oakville, ON","212 ROSS LANE, Oakville, Ontario",3,4
1650000,"Oakville, ON","208 GLEN OAK DR, Oakville, Ontario",3,2
1449000,"Oakville, ON","2455 GRAND OAK TR, Oakville, Ontario",3,4
1938000,"Oakville, ON","2336 DEVON RD, Oakville, Ontario",3,3
1398800,"Oakville, ON","194 SQUIRE CRES, Oakville, Ontario",3,3
2199900,"Oakville, ON","423 GRINDSTONE TR, Oakville, Ontario",4,4
1849900,"Oakville, ON","1255 WINTERBOURNE DR, Oakville, Ontario",4,3
1849900,"Oakville, ON","1255 WINTERBOURNE Drive, Oakville, Ontario",4,3
1650000,"Oakville, ON","208 GLEN OAK Drive, Oakville, Ontario",3,2
2499000,"Oakville, ON","2254 YATES CRT, Oakville, Ontario",4,3
1398800,"Oakville, ON","194 SQUIRE Crescent, Oakville, Ontario",3,3
1649990,"Oakville, ON","429 SILVER MAPLE RD, Oakville, Ontario",3,3
1699000,"Oakville, ON","2477 GATESHEAD CM, Oakville, Ontario",3,4
2499000,"Oakville, ON","2254 YATES Court, Oakville, Ontario",4,3
2680000,"Oakville, ON","#6 -120 BRONTE RD, Oakville, Ontario",3,5
1699000,"Oakville, ON","2477 GATESHEAD Common, Oakville, Ontario",3,4
1995000,"Oakville, ON","177 MORDEN RD, Oakville, Ontario",4,5
884900,"Oakville, ON","#620 -509 DUNDAS ST W, Oakville, Ontario",2,2
2295000,"Oakville, ON","2179 TOWNE BLVD, Oakville, Ontario",4,5
1999900,"Oakville, ON","379 BURLOAK DR, Oakville, Ontario",4,4
2599000,"Oakville, ON","2113 GROSVENOR ST, Oakville, Ontario",6,5
2599000,"Oakville, ON","2113 GROSVENOR Street, Oakville, Ontario",6,5
4575000,"Oakville, ON","492 LAKESHORE RD E, Oakville, Ontario",3,5
4575000,"Oakville, ON","492 LAKESHORE Road E, Oakville, Ontario",3,5
2250000,"Oakville, ON","231 SIXTEEN MILE DR, Oakville, Ontario",4,3
1850000,"Oakville, ON","1190 REBECCA ST, Oakville, Ontario",3,2
2199999,"Oakville, ON","1463 LAKEPORT CRES, Oakville, Ontario",4,4
4999000,"Oakville, ON","227 EASTCOURT RD, Oakville, Ontario",4,7
1199900,"Oakville, ON","3120 HIGHBOURNE CRES, Oakville, Ontario",3,3
2199999,"Oakville, ON","1463 LAKEPORT Crescent, Oakville, Ontario",4,4
2388800,"Oakville, ON","3267 CHARLES FAY PASS, Oakville, Ontario",4,4
999000,"Oakville, ON","#17 -1250 MARLBOROUGH CRT, Oakville, Ontario",3,3
1799000,"Oakville, ON","#3 -2110 MARINE DR, Oakville, Ontario",3,4
1799000,"Oakville, ON","2110 MARINE Drive Unit# 3, Oakville, Ontario",3,4
575000,"Oakville, ON","#510 -509 DUNDAS ST W, Oakville, Ontario",1,1
695000,"Oakville, ON","#203 -509 DUNDAS ST W, Oakville, Ontario",1,1
886900,"Oakville, ON","#720 -509 DUNDAS ST W, Oakville, Ontario",2,2
2199000,"Oakville, ON","1281 MCCRANEY ST E, Oakville, Ontario",4,4
2199000,"Oakville, ON","1281 MCCRANEY Street E, Oakville, Ontario",4,4
3880000,"Oakville, ON","2553 KATE COMMON, Oakville, Ontario",4,4
1560000,"Oakville, ON","3281 STALYBRIDGE DR, Oakville, Ontario",3,3
1399000,"Oakville, ON","212 ELLEN DAVIDSON DR, Oakville, Ontario",3,3
1399000,"Oakville, ON","212 ELLEN DAVIDSON Drive, Oakville, Ontario",3,3
3880000,"Oakville, ON","2553 KATE Common, Oakville, Ontario",4,4
879900,"Oakville, ON","1230 MARLBOROUGH Court Unit# 510, Oakville, Ontario",3,3
2860000,"Oakville, ON","#202 -158 RANDALL ST, Oakville, Ontario",2,3
2900000,"Oakville, ON","#201 -158 RANDALL ST, Oakville, Ontario",2,3
3400000,"Oakville, ON","#302 -158 RANDALL ST, Oakville, Ontario",2,3
3450000,"Oakville, ON","#301 -158 RANDALL ST, Oakville, Ontario",2,3
3500000,"Oakville, ON","#401 -158 RANDALL ST, Oakville, Ontario",2,3
2860000,"Oakville, ON","158 RANDALL Street Unit# 202, Oakville, Ontario",2,3
2900000,"Oakville, ON","158 RANDALL Street Unit# 201, Oakville, Ontario",2,3
3400000,"Oakville, ON","158 RANDALL Street Unit# 302, Oakville, Ontario",2,3
3450000,"Oakville, ON","158 RANDALL Street Unit# 301, Oakville, Ontario",2,3
3500000,"Oakville, ON","158 RANDALL Street Unit# 401, Oakville, Ontario",2,3
1799900,"Oakville, ON","1421 HERITAGE WAY, Oakville, Ontario",3,4
8188000,"Oakville, ON","326 PINEHURST DR, Oakville, Ontario",5,7
1949000,"Oakville, ON","1449 GROSVENOR Street, Oakville, Ontario",4,3
1949000,"Oakville, ON","1449 GROSVENOR ST, Oakville, Ontario",4,3
1789800,"Oakville, ON","235 HAROLD DENT TR, Oakville, Ontario",4,4
6800000,"Oakville, ON","217 DUNWOODY DR, Oakville, Ontario",4,6
6800000,"Oakville, ON","217 DUNWOODY Drive, Oakville, Ontario",4,6
4491999,"Oakville, ON","81 RIDGE DR, Oakville, Ontario",4,7
4491999,"Oakville, ON","81 RIDGE Drive, Oakville, Ontario",4,7
4698000,"Oakville, ON","1246 CRAWFORD CRT, Oakville, Ontario",4,4
2795000,"Oakville, ON","398 RIVER SIDE DR, Oakville, Ontario",3,5
2599000,"Oakville, ON","505 RAVINEVIEW WAY, Oakville, Ontario",5,5
2599000,"Oakville, ON","505 RAVINEVIEW Way, Oakville, Ontario",5,5
1498900,"Oakville, ON","3069 PRESERVE DR, Oakville, Ontario",3,4
2795000,"Oakville, ON","398 RIVER SIDE Drive, Oakville, Ontario",3,5
4698000,"Oakville, ON","1246 CRAWFORD Court, Oakville, Ontario",4,4
5499900,"Oakville, ON","3043 Eighth Line, Oakville, Ontario",4,2
899000,"Oakville, ON","#217 -50 KAITTING TR, Oakville, Ontario",2,2
1700000,"Oakville, ON","600 WEYNWAY CRT, Oakville, Ontario",3,2
3697000,"Oakville, ON","1277 HILLVIEW CRES, Oakville, Ontario",4,4
1649000,"Oakville, ON","1277 HILLVIEW CRES, Oakville, Ontario",4,4
1799000,"Oakville, ON","1166 SHERWOOD CRT, Oakville, Ontario",3,1
1799000,"Oakville, ON","424 CLAREMONT Crescent, Oakville, Ontario",2,2
1999999,"Oakville, ON","2470 YARMOUTH CRES, Oakville, Ontario",3,2
1799000,"Oakville, ON","1166 SHERWOOD Court, Oakville, Ontario",3,0
7250000,"Oakville, ON","200 CHARTWELL RD, Oakville, Ontario",4,7
7250000,"Oakville, ON","200 CHARTWELL Road, Oakville, Ontario",4,7
1799000,"Oakville, ON","424 CLAREMONT CRES, Oakville, Ontario",2,2
799000,"Oakville, ON","#114 -3078 SIXTH LINE, Oakville, Ontario",2,2
8200000,"Oakville, ON","259 BURGUNDY DR, Oakville, Ontario",4,6
8200000,"Oakville, ON","259 BURGUNDY Drive, Oakville, Ontario",4,6
2199000,"Oakville, ON","2300 ROUGECREST DR, Oakville, Ontario",4,3
2199000,"Oakville, ON","2300 ROUGECREST Drive, Oakville, Ontario",4,3
1650000,"Oakville, ON","2202 BRIDGE RD, Oakville, Ontario",4,2
1559990,"Oakville, ON","2136 TRAFALGAR Road Unit# 46, Oakville, Ontario",3,3
3888000,"Oakville, ON","525 SPRUCE NEEDLE CRT, Oakville, Ontario",4,5
1399000,"Oakville, ON","#228 -3070 SIXTH LINE, Oakville, Ontario",3,3
1399000,"Oakville, ON","3070 SIXTH Line Unit# 228, Oakville, Ontario",3,3
3888000,"Oakville, ON","525 SPRUCE NEEDLE Court, Oakville, Ontario",4,5
1300000,"Oakville, ON","482 TRILLIUM Drive, Oakville, Ontario",0,0
3499000,"Oakville, ON","573 LAKESHORE RD W, Oakville, Ontario",5,3
2899000,"Oakville, ON","2315 NORTH RIDGE TR, Oakville, Ontario",4,5
3499000,"Oakville, ON","573 LAKESHORE Road W, Oakville, Ontario",5,3
2930000,"Oakville, ON","1376 PINERY CRES, Oakville, Ontario",4,4
1649000,"Oakville, ON","383 SOUTHVIEW RD, Oakville, Ontario",3,2
2930000,"Oakville, ON","1376 PINERY Crescent, Oakville, Ontario",4,4
1448000,"Oakville, ON","3322 CARDING MILL TR, Oakville, Ontario",4,4
1448000,"Oakville, ON","3322 CARDING MILL Trail, Oakville, Ontario",4,4
879900,"Oakville, ON","#219 -11 BRONTE RD, Oakville, Ontario",1,2
7180000,"Oakville, ON","30 RAYMAR PL, Oakville, Ontario",6,5
879900,"Oakville, ON","11 BRONTE Road Unit# 219, Oakville, Ontario",1,2
1100000,"Oakville, ON","60 OLD MILL Road Unit# PH3, Oakville, Ontario",2,3
1100000,"Oakville, ON","#PH3 -60 OLD MILL RD, Oakville, Ontario",2,3
1204000,"Oakville, ON","#230 -2480 PRINCE MICHAEL DR, Oakville, Ontario",2,2
1204000,"Oakville, ON","2480 PRINCE MICHAEL Drive Unit# 230, Oakville, Ontario",2,2
699999,"Oakville, ON","#3 -50 KAITTING TR, Oakville, Ontario",1,1
1799900,"Oakville, ON","2460 VILLAGE COMMON RD, Oakville, Ontario",4,5
6998000,"Oakville, ON","41 CHARTWELL RD, Oakville, Ontario",5,5
6998000,"Oakville, ON","41 CHARTWELL Road, Oakville, Ontario",5,5
3990000,"Oakville, ON","46 BYRON ST, Oakville, Ontario",4,5
2399000,"Oakville, ON","81 WILSON ST, Oakville, Ontario",3,5
6999000,"Oakville, ON","1438 LAKESHORE RD E, Oakville, Ontario",6,7
6999000,"Oakville, ON","1438 LAKESHORE Road E, Oakville, Ontario",6,7
2399000,"Oakville, ON","81 WILSON Street, Oakville, Ontario",3,5
5750000,"Oakville, ON","205 TRAFALGAR RD S, Oakville, Ontario",5,6
5750000,"Oakville, ON","205 TRAFALGAR Road S, Oakville, Ontario",4,6
1098500,"Oakville, ON","#507 -2511 LAKESHORE RD, Oakville, Ontario",2,2
1098500,"Oakville, ON","2511 LAKESHORE Road Unit# 507, Oakville, Ontario",2,2
680000,"Oakville, ON","#304 -50 KAITTING TR, Oakville, Ontario",1,1
3490000,"Oakville, ON","145 WOLFDALE AVE, Oakville, Ontario",4,4
4150000,"Oakville, ON","441 WEDGEWOOD DR, Oakville, Ontario",4,5
4150000,"Oakville, ON","441 WEDGEWOOD Drive, Oakville, Ontario",4,5
3750000,"Oakville, ON","489 BURNHAMTHORPE RD E, Oakville, Ontario",3,3
936523,"Oakville, ON","#306 -297 OAK WALK DRIVE RD, Oakville, Ontario",2,2
9988000,"Oakville, ON","1084 ARGYLE DR, Oakville, Ontario",3,3
9988000,"Oakville, ON","1084 ARGYLE Drive, Oakville, Ontario",3,3
5698000,"Oakville, ON","#301 -331 SHEDDON AVE, Oakville, Ontario",4,4
5998000,"Oakville, ON","#208 -331 SHEDDON AVE, Oakville, Ontario",4,5
5698000,"Oakville, ON","301 331 SHEDDON Avenue, Oakville, Ontario",4,4
5998000,"Oakville, ON","208 331 SHEDDON Avenue, Oakville, Ontario",4,5
664900,"Oakville, ON","#213 -50 KAITTING TR, Oakville, Ontario",1,1
5390000,"Oakville, ON","#PH12 -300 RANDALL ST, Oakville, Ontario",2,3
20880000,"Oakville, ON","21 ENNISCLARE DR E, Oakville, Ontario",4,7
18980000,"Oakville, ON","1092 ARGYLE DR, Oakville, Ontario",5,9
18980000,"Oakville, ON","1092 ARGYLE Drive, Oakville, Ontario",5,9
3950000,"Oakville, ON","2527 DUNDAS ST W, Oakville, Ontario",5,1
21888000,"Oakville, ON","2064 LAKESHORE RD, Oakville, Ontario",5,8
21888000,"Oakville, ON","2064 LAKESHORE Road E, Oakville, Ontario",5,8
1700000,"Brampton, ON","57 Sprucelands Avenue, Brampton, Ontario",4,4
949000,"Brampton, ON","3 CHATSWORTH DR, Brampton, Ontario",3,1
949900,"Brampton, ON","56 CORBY CRES, Brampton, Ontario",3,2
1299950,"Brampton, ON","7 OXTAIL LANE, Brampton, Ontario",3,3
999999,"Brampton, ON","17 LOCKHEED CRES, Brampton, Ontario",3,3
1625000,"Brampton, ON","32 TORRANCE WOODS, Brampton, Ontario",4,4
1399000,"Brampton, ON","396 ROYAL WEST DR, Brampton, Ontario",3,15
1499000,"Brampton, ON","229 DRINKWATER RD, Brampton, Ontario",4,4
1299000,"Brampton, ON","28 GARDEN AVE, Brampton, Ontario",3,3
1199000,"Brampton, ON","14 NEWTON RD, Brampton, Ontario",4,3
749000,"Brampton, ON","#86 -93 HANSEN RD, Brampton, Ontario",3,2
899900,"Brampton, ON","67 CRAIGLEIGH CRES, Brampton, Ontario",4,3
699786,"Brampton, ON","123 FLEETWOOD CRES, Brampton, Ontario",3,1
999999,"Brampton, ON","24 CORDGRASS CRES, Brampton, Ontario",3,4
949900,"Brampton, ON","32 PANDA LANE, Brampton, Ontario",3,2
2199999,"Brampton, ON","23 CROWN DR, Brampton, Ontario",4,4
999000,"Brampton, ON","23 LACEBARK CRT, Brampton, Ontario",3,3
1499000,"Brampton, ON","77 WATCHMAN RD, Brampton, Ontario",4,4
899900,"Brampton, ON","8 ROCHESTER CRT, Brampton, Ontario",3,4
1299950,"Brampton, ON","7 OXTAIL Lane, Brampton, Ontario",3,3
999999,"Brampton, ON","10 MELISSA CRT, Brampton, Ontario",3,4
1375000,"Brampton, ON","93 NELSON ST W, Brampton, Ontario",3,3
1399900,"Brampton, ON","158 FANDANGO DR, Brampton, Ontario",4,4
1374786,"Brampton, ON","4 POPPYTHORN RD, Brampton, Ontario",3,3
1499000,"Brampton, ON","85 CURTIS DR, Brampton, Ontario",3,2
1599000,"Brampton, ON","58 HAVELOCK DR, Brampton, Ontario",4,4
2230000,"Brampton, ON","14 VINEYARD DR, Brampton, Ontario",4,5
1149999,"Brampton, ON","58 AMBOISE CRES, Brampton, Ontario",3,3
1899000,"Brampton, ON","36 LLOYD CRES, Brampton, Ontario",5,5
1134900,"Brampton, ON","60 FORDWICH BLVD, Brampton, Ontario",3,3
1499000,"Brampton, ON","22 MALDIVES CRES, Brampton, Ontario",4,4
1299900,"Brampton, ON","10 DROOPING JUNIPER RD, Brampton, Ontario",4,3
1299990,"Brampton, ON","59 ASPERMONT CRES, Brampton, Ontario",4,3
1199000,"Brampton, ON","97 DANDELION RD, Brampton, Ontario",3,4
1999000,"Brampton, ON","9 FIDDLENECK CRES, Brampton, Ontario",4,5
1499900,"Brampton, ON","16 NORTHCLIFFE ST, Brampton, Ontario",4,4
898000,"Brampton, ON","65 MANITOU CRES, Brampton, Ontario",3,2
979999,"Brampton, ON",Address not available,3,2
699999,"Brampton, ON","24 GRANTBROOK CRT, Brampton, Ontario",3,2
2699000,"Brampton, ON","11265 KENNEDY RD N, Brampton, Ontario",3,1
2830000,"Brampton, ON","32 PEPPERWOOD PL, Brampton, Ontario",4,4
2599913,"Brampton, ON","32 ANNUAL CIRC, Brampton, Ontario",4,6
1249999,"Brampton, ON","59 RICHVALE DR S, Brampton, Ontario",3,4
979999,"Brampton, ON","92 JUNIPER Crescent, Brampton, Ontario",3,2
499000,"Brampton, ON","#139 -250 SUNNY MEADOW BLVD, Brampton, Ontario",1,1
1299000,"Brampton, ON","21 FROBISCHER DR, Brampton, Ontario",4,4
1099000,"Brampton, ON","142 SEA DRIFTER CRES, Brampton, Ontario",3,3
1598000,"Brampton, ON","30 MADDYBETH CRES, Brampton, Ontario",4,4
1099000,"Brampton, ON","84 OAKMORE LANE, Brampton, Ontario",3,4
999888,"Brampton, ON","68 ROTUNDA ST, Brampton, Ontario",3,3
1749999,"Brampton, ON","54 GIBBS RD, Brampton, Ontario",4,4
749900,"Brampton, ON","#507 -24 HANOVER RD, Brampton, Ontario",2,2
1134900,"Brampton, ON","58 FORDWICH BLVD, Brampton, Ontario",3,3
1199000,"Brampton, ON","70 NEWDALE PL, Brampton, Ontario",3,4
1490000,"Brampton, ON","72 BRAIDWOOD LAKE RD, Brampton, Ontario",4,4
949000,"Brampton, ON","303 ARCHDEKIN DR, Brampton, Ontario",3,2
850000,"Brampton, ON","59 DAWSON CRES, Brampton, Ontario",3,2
1099999,"Brampton, ON","137 BEECH ST, Brampton, Ontario",4,3
1199900,"Brampton, ON","231 BARTLEY BULL PKWY, Brampton, Ontario",3,2
979000,"Brampton, ON","11 WEST ST, Brampton, Ontario",3,3
1799900,"Brampton, ON","126 MIRACLE TR, Brampton, Ontario",4,4
729999,"Brampton, ON","#2506 -9 GEORGE ST N, Brampton, Ontario",2,2
1199000,"Brampton, ON","7 GABRIELLE DR, Brampton, Ontario",4,4
988000,"Brampton, ON","20 PADBURY TR, Brampton, Ontario",3,3
949900,"Brampton, ON","27 WOODSEND RUN DR, Brampton, Ontario",3,3
2399000,"Brampton, ON","1 ROLLING ACRES DR N, Brampton, Ontario",4,5
1199900,"Brampton, ON","231 BARTLEY BULL Park, Brampton, Ontario",3,2
1599900,"Brampton, ON","25 ABBOTSBURY DR, Brampton, Ontario",4,4
799900,"Brampton, ON","#140 -140 SPADINA RD, Brampton, Ontario",2,1
1000000,"Brampton, ON","6 JESSOP DR, Brampton, Ontario",3,3
1099000,"Brampton, ON","15 RICHWOOD CRES, Brampton, Ontario",3,4
1499800,"Brampton, ON","641 BRISDALE DR, Brampton, Ontario",4,4
989000,"Brampton, ON","45 YARMOUTH ST, Brampton, Ontario",3,3
1699000,"Brampton, ON","79 WOODVALLEY DR, Brampton, Ontario",4,5
1049000,"Brampton, ON","26 BRAMHALL CIRC, Brampton, Ontario",3,2
1285000,"Brampton, ON","11 VALONIA DR, Brampton, Ontario",3,4
1399000,"Brampton, ON","20 DUNBARTON CRES, Brampton, Ontario",4,3
999999,"Brampton, ON","18 EDSEL RD, Brampton, Ontario",3,4
1280000,"Brampton, ON","14 SCULPTOR ST, Brampton, Ontario",4,4
879999,"Brampton, ON","#212 -250 SUNNY MEADOW BLVD BLVD, Brampton, Ontario",3,3
1499000,"Brampton, ON","11 ZELDA RD, Brampton, Ontario",4,4
1089000,"Brampton, ON","38 PENNYROYAL CRES, Brampton, Ontario",3,4
539900,"Brampton, ON","#108 -25 VIA ROSEDALE WAY, Brampton, Ontario",1,1
1899999,"Brampton, ON","95 PANNAHILL DR, Brampton, Ontario",4,5
998000,"Brampton, ON","16 ZANETTA CRES, Brampton, Ontario",3,4
1489900,"Brampton, ON","32 HOWELL ST, Brampton, Ontario",4,4
1399000,"Brampton, ON","19 HUBBELL RD, Brampton, Ontario",4,5
1099888,"Brampton, ON","91 PADBURY TR, Brampton, Ontario",3,4
1199000,"Brampton, ON","13 HORTON CRES, Brampton, Ontario",3,4
1049990,"Brampton, ON","37 ESPLANADE RD, Brampton, Ontario",3,2
1690000,"Brampton, ON","10A CLOCKWORK DR, Brampton, Ontario",4,5
899900,"Brampton, ON","8 NEWSTEAD CRES, Brampton, Ontario",3,2
899000,"Brampton, ON","#155 -65 BRICKYARD WAY, Brampton, Ontario",3,3
1000000,"Brampton, ON","6 JESSOP Drive, Brampton, Ontario",3,3
1499999,"Brampton, ON","10 SARNO RD, Brampton, Ontario",4,3
1699000,"Brampton, ON","16 NICEVIEW DR, Brampton, Ontario",4,5
1099000,"Brampton, ON","149 BIGHORN CRES, Brampton, Ontario",3,4
1399999,"Brampton, ON","11 RED SQUIRREL CRT, Brampton, Ontario",4,4
899000,"Brampton, ON","31 BARRINGTON CRES, Brampton, Ontario",3,2
799000,"Brampton, ON","34 NOTTAWASAGA CRES, Brampton, Ontario",3,2
1649000,"Brampton, ON","3 NEWBURY CRES, Brampton, Ontario",5,5
799000,"Brampton, ON","56 FRANKLIN CRT, Brampton, Ontario",4,3
1049990,"Brampton, ON","37 ESPLANADE Road, Brampton, Ontario",3,2
799000,"Brampton, ON","34 NOTTAWASAGA Crescent, Brampton, Ontario",3,2
999000,"Brampton, ON","48 GAINSBOROUGH RD, Brampton, Ontario",3,3
999000,"Brampton, ON","32 PENDULUM CIRC, Brampton, Ontario",4,3
999900,"Brampton, ON","2 CAVENDISH CRES, Brampton, Ontario",3,3
725000,"Brampton, ON","18 HILLCREST AVE, Brampton, Ontario",2,2
899900,"Brampton, ON","28 BINGHAM RD, Brampton, Ontario",3,3
1699900,"Brampton, ON","23 GAMBIA RD, Brampton, Ontario",4,4
1099900,"Brampton, ON","116 TILLER TR, Brampton, Ontario",3,4
1749000,"Brampton, ON","35 KEMPSFORD CRES, Brampton, Ontario",4,4
788000,"Brampton, ON","#1 -200 VENERANS DR, Brampton, Ontario",3,3
1099000,"Brampton, ON","61 SUGARBERRY DR, Brampton, Ontario",3,4
1499000,"Brampton, ON","57 DONOMORE DR, Brampton, Ontario",4,5
959900,"Brampton, ON","#47 -200 MALTA AVE, Brampton, Ontario",3,3
989900,"Brampton, ON","20 VIRTUES AVE, Brampton, Ontario",3,4
1499000,"Brampton, ON","41 CORONATION CIRC, Brampton, Ontario",4,4
1449900,"Brampton, ON","138 EARLSBRIDGE BLVD, Brampton, Ontario",4,4
999888,"Brampton, ON","32 GOULSTON ST, Brampton, Ontario",3,3
899900,"Brampton, ON","23 HECTOR CRT, Brampton, Ontario",3,2
1199000,"Brampton, ON","10 APPLEGROVE CRT, Brampton, Ontario",4,4
1099800,"Brampton, ON","37 ALAMODE RD, Brampton, Ontario",3,3
899900,"Brampton, ON","68 BLUE SPRUCE ST, Brampton, Ontario",3,3
799000,"Brampton, ON","20 JENNIFER SQ, Brampton, Ontario",3,2
1290000,"Brampton, ON","30 FORESTGROVE CIRC, Brampton, Ontario",3,3
1349900,"Brampton, ON","35 THORNAPPLE ST, Brampton, Ontario",3,4
1575000,"Brampton, ON","34 EDENFIELD ST, Brampton, Ontario",4,5
1599000,"Brampton, ON","7 MILLSBOROUGH RD, Brampton, Ontario",4,6
1250000,"Brampton, ON","22 SLESSOR LANE, Brampton, Ontario",3,4
1999900,"Brampton, ON","116 TREELINE BLVD, Brampton, Ontario",4,6
949000,"Brampton, ON","15 MITCHELL Avenue, Brampton, Ontario",3,3
699000,"Brampton, ON","#1101 -4 KINGS CROSS RD, Brampton, Ontario",3,2
699900,"Brampton, ON","266 FLEETWOOD CRES, Brampton, Ontario",4,2
899900,"Brampton, ON","45 SUNNY GLEN CRES, Brampton, Ontario",3,4
999999,"Brampton, ON","12 TOPAIRY LANE, Brampton, Ontario",3,3
1099977,"Brampton, ON","6 DUPONT CRT, Brampton, Ontario",3,4
1899000,"Brampton, ON","33 CAMPBELL DR, Brampton, Ontario",4,4
849999,"Brampton, ON","10 SCOTTSDALE CRT, Brampton, Ontario",3,3
1199900,"Brampton, ON","11 BABY POINTE TR, Brampton, Ontario",3,3
774900,"Brampton, ON","100 DUFAY Road Unit# 69, Brampton, Ontario",2,2
999900,"Brampton, ON","38 DONOMORE DR N, Brampton, Ontario",3,4
849000,"Brampton, ON","7 MILL ST S, Brampton, Ontario",2,1
999900,"Brampton, ON","28 MISTDALE CRES, Brampton, Ontario",3,4
599999,"Brampton, ON","#704 -45 YORKLAND BLVD, Brampton, Ontario",1,1
999990,"Brampton, ON","2 CANTRILL CRT, Brampton, Ontario",3,3
999000,"Brampton, ON","17 FINCHLEY CRES, Brampton, Ontario",3,2
1424500,"Brampton, ON","42 BACCARAT CRES, Brampton, Ontario",3,3
1299900,"Brampton, ON","27 SUSSEXVALE DR, Brampton, Ontario",3,4
998900,"Brampton, ON","20 FALCONWOOD PL, Brampton, Ontario",2,2
1299900,"Brampton, ON","24 SWEET OAK CRT, Brampton, Ontario",4,4
949000,"Brampton, ON","15 MITCHELL AVE, Brampton, Ontario",3,3
1299999,"Brampton, ON","345 REMEMBRANCE RD, Brampton, Ontario",4,5
999000,"Brampton, ON","13 SAIL RD, Brampton, Ontario",4,3
799999,"Brampton, ON","#9 -220 LAGERFELD DR, Brampton, Ontario",2,3
1099999,"Brampton, ON","24 KILREA WAY, Brampton, Ontario",3,4
