price,region,address,bedrooms,bathrooms
499000,2,"#139 -250 SUNNY MEADOW BLVD, Brampton, Ontario",1,1
1299000,2,"21 FROBISCHER DR, Brampton, Ontario",4,4
1099000,2,"142 SEA DRIFTER CRES, Brampton, Ontario",3,3
1598000,2,"30 MADDYBETH CRES, Brampton, Ontario",4,4
1099000,2,"84 OAKMORE LANE, Brampton, Ontario",3,4
999888,2,"68 ROTUNDA ST, Brampton, Ontario",3,3
1749999,2,"54 GIBBS RD, Brampton, Ontario",4,4
749900,2,"#507 -24 HANOVER RD, Brampton, Ontario",2,2
1134900,2,"58 FORDWICH BLVD, Brampton, Ontario",3,3
1199000,2,"70 NEWDALE PL, Brampton, Ontario",3,4
1490000,2,"72 BRAIDWOOD LAKE RD, Brampton, Ontario",4,4
949000,2,"303 ARCHDEKIN DR, Brampton, Ontario",3,2
850000,2,"59 DAWSON CRES, Brampton, Ontario",3,2
1099999,2,"137 BEECH ST, Brampton, Ontario",4,3
1199900,2,"231 BARTLEY BULL PKWY, Brampton, Ontario",3,2
979000,2,"11 WEST ST, Brampton, Ontario",3,3
1799900,2,"126 MIRACLE TR, Brampton, Ontario",4,4
729999,2,"#2506 -9 GEORGE ST N, Brampton, Ontario",2,2
1199000,2,"7 GABRIELLE DR, Brampton, Ontario",4,4
988000,2,"20 PADBURY TR, Brampton, Ontario",3,3
949900,2,"27 WOODSEND RUN DR, Brampton, Ontario",3,3
2399000,2,"1 ROLLING ACRES DR N, Brampton, Ontario",4,5
1199900,2,"231 BARTLEY BULL Park, Brampton, Ontario",3,2
1599900,2,"25 ABBOTSBURY DR, Brampton, Ontario",4,4
799900,2,"#140 -140 SPADINA RD, Brampton, Ontario",2,1
1000000,2,"6 JESSOP DR, Brampton, Ontario",3,3
1099000,2,"15 RICHWOOD CRES, Brampton, Ontario",3,4
1499800,2,"641 BRISDALE DR, Brampton, Ontario",4,4
989000,2,"45 YARMOUTH ST, Brampton, Ontario",3,3
1699000,2,"79 WOODVALLEY DR, Brampton, Ontario",4,5
1049000,2,"26 BRAMHALL CIRC, Brampton, Ontario",3,2
1285000,2,"11 VALONIA DR, Brampton, Ontario",3,4
1399000,2,"20 DUNBARTON CRES, Brampton, Ontario",4,3
999999,2,"18 EDSEL RD, Brampton, Ontario",3,4
1280000,2,"14 SCULPTOR ST, Brampton, Ontario",4,4
879999,2,"#212 -250 SUNNY MEADOW BLVD BLVD, Brampton, Ontario",3,3
1499000,2,"11 ZELDA RD, Brampton, Ontario",4,4
1089000,2,"38 PENNYROYAL CRES, Brampton, Ontario",3,4
539900,2,"#108 -25 VIA ROSEDALE WAY, Brampton, Ontario",1,1
1899999,2,"95 PANNAHILL DR, Brampton, Ontario",4,5
998000,2,"16 ZANETTA CRES, Brampton, Ontario",3,4
1489900,2,"32 HOWELL ST, Brampton, Ontario",4,4
1399000,2,"19 HUBBELL RD, Brampton, Ontario",4,5
1099888,2,"91 PADBURY TR, Brampton, Ontario",3,4
1199000,2,"13 HORTON CRES, Brampton, Ontario",3,4
1049990,2,"37 ESPLANADE RD, Brampton, Ontario",3,2
1690000,2,"10A CLOCKWORK DR, Brampton, Ontario",4,5
899900,2,"8 NEWSTEAD CRES, Brampton, Ontario",3,2
899000,2,"#155 -65 BRICKYARD WAY, Brampton, Ontario",3,3
1000000,2,"6 JESSOP Drive, Brampton, Ontario",3,3
1499999,2,"10 SARNO RD, Brampton, Ontario",4,3
1699000,2,"16 NICEVIEW DR, Brampton, Ontario",4,5
1099000,2,"149 BIGHORN CRES, Brampton, Ontario",3,4
1399999,2,"11 RED SQUIRREL CRT, Brampton, Ontario",4,4
899000,2,"31 BARRINGTON CRES, Brampton, Ontario",3,2
799000,2,"34 NOTTAWASAGA CRES, Brampton, Ontario",3,2
1649000,2,"3 NEWBURY CRES, Brampton, Ontario",5,5
799000,2,"56 FRANKLIN CRT, Brampton, Ontario",4,3
1049990,2,"37 ESPLANADE Road, Brampton, Ontario",3,2
799000,2,"34 NOTTAWASAGA Crescent, Brampton, Ontario",3,2
999000,2,"48 GAINSBOROUGH RD, Brampton, Ontario",3,3
999000,2,"32 PENDULUM CIRC, Brampton, Ontario",4,3
999900,2,"2 CAVENDISH CRES, Brampton, Ontario",3,3
725000,2,"18 HILLCREST AVE, Brampton, Ontario",2,2
899900,2,"28 BINGHAM RD, Brampton, Ontario",3,3
1699900,2,"23 GAMBIA RD, Brampton, Ontario",4,4
1099900,2,"116 TILLER TR, Brampton, Ontario",3,4
1749000,2,"35 KEMPSFORD CRES, Brampton, Ontario",4,4
788000,2,"#1 -200 VENERANS DR, Brampton, Ontario",3,3
1099000,2,"61 SUGARBERRY DR, Brampton, Ontario",3,4
1499000,2,"57 DONOMORE DR, Brampton, Ontario",4,5
959900,2,"#47 -200 MALTA AVE, Brampton, Ontario",3,3
989900,2,"20 VIRTUES AVE, Brampton, Ontario",3,4
1499000,2,"41 CORONATION CIRC, Brampton, Ontario",4,4
1449900,2,"138 EARLSBRIDGE BLVD, Brampton, Ontario",4,4
999888,2,"32 GOULSTON ST, Brampton, Ontario",3,3
899900,2,"23 HECTOR CRT, Brampton, Ontario",3,2
1199000,2,"10 APPLEGROVE CRT, Brampton, Ontario",4,4
1099800,2,"37 ALAMODE RD, Brampton, Ontario",3,3
899900,2,"68 BLUE SPRUCE ST, Brampton, Ontario",3,3
799000,2,"20 JENNIFER SQ, Brampton, Ontario",3,2
1290000,2,"30 FORESTGROVE CIRC, Brampton, Ontario",3,3
1349900,2,"35 THORNAPPLE ST, Brampton, Ontario",3,4
1575000,2,"34 EDENFIELD ST, Brampton, Ontario",4,5
1599000,2,"7 MILLSBOROUGH RD, Brampton, Ontario",4,6
1250000,2,"22 SLESSOR LANE, Brampton, Ontario",3,4
1999900,2,"116 TREELINE BLVD, Brampton, Ontario",4,6
949000,2,"15 MITCHELL Avenue, Brampton, Ontario",3,3
699000,2,"#1101 -4 KINGS CROSS RD, Brampton, Ontario",3,2
699900,2,"266 FLEETWOOD CRES, Brampton, Ontario",4,2
899900,2,"45 SUNNY GLEN CRES, Brampton, Ontario",3,4
999999,2,"12 TOPAIRY LANE, Brampton, Ontario",3,3
1099977,2,"6 DUPONT CRT, Brampton, Ontario",3,4
1899000,2,"33 CAMPBELL DR, Brampton, Ontario",4,4
849999,2,"10 SCOTTSDALE CRT, Brampton, Ontario",3,3
1199900,2,"11 BABY POINTE TR, Brampton, Ontario",3,3
774900,2,"100 DUFAY Road Unit# 69, Brampton, Ontario",2,2
999900,2,"38 DONOMORE DR N, Brampton, Ontario",3,4
849000,2,"7 MILL ST S, Brampton, Ontario",2,1
999900,2,"28 MISTDALE CRES, Brampton, Ontario",3,4
599999,2,"#704 -45 YORKLAND BLVD, Brampton, Ontario",1,1
999990,2,"2 CANTRILL CRT, Brampton, Ontario",3,3
999000,2,"17 FINCHLEY CRES, Brampton, Ontario",3,2
1424500,2,"42 BACCARAT CRES, Brampton, Ontario",3,3
1299900,2,"27 SUSSEXVALE DR, Brampton, Ontario",3,4
998900,2,"20 FALCONWOOD PL, Brampton, Ontario",2,2
1299900,2,"24 SWEET OAK CRT, Brampton, Ontario",4,4
949000,2,"15 MITCHELL AVE, Brampton, Ontario",3,3
1299999,2,"345 REMEMBRANCE RD, Brampton, Ontario",4,5
999000,2,"13 SAIL RD, Brampton, Ontario",4,3
799999,2,"#9 -220 LAGERFELD DR, Brampton, Ontario",2,3
1099999,2,"24 KILREA WAY, Brampton, Ontario",3,4
1299990,2,"258 BARTLEY BULL PKWY, Brampton, Ontario",4,2
1199999,2,"68 GROVEWOOD DR, Brampton, Ontario",3,4
1199999,2,"36 FESTOON PL, Brampton, Ontario",3,3
1499900,2,"47 NICEVIEW DR, Brampton, Ontario",4,4
1499999,2,"59 DONWOODS CRT, Brampton, Ontario",4,3
1938000,2,"9 SORBONNE Drive, Brampton, Ontario",4,4
1999813,2,"9 COLONEL BERTRAM RD, Brampton, Ontario",5,6
999900,2,"142 SANDYSHORES DR, Brampton, Ontario",3,3
1099000,2,"7 GRENADIER RD, Brampton, Ontario",4,3
1425000,2,"42 BLACK OAK DR, Brampton, Ontario",4,4
949999,2,"83 DESERT SAND DR, Brampton, Ontario",3,2
1199000,2,"29 NORVAL CRES, Brampton, Ontario",3,2
1799913,2,"40 BASSETT CRES, Brampton, Ontario",5,4
639900,2,"#1110 -30 MALTA AVE, Brampton, Ontario",2,2
1099900,2,"90 METRO CRES, Brampton, Ontario",3,4
1399900,2,"47 SEDGEWICK CIRC, Brampton, Ontario",3,4
1749990,2,"105 SUNFOREST DR, Brampton, Ontario",4,4
1299000,2,"58 LOFTSMOOR DR, Brampton, Ontario",4,4
2399000,2,"80 SLEIGHTHOLME CRES, Brampton, Ontario",5,5
1399900,2,"124 MINCING TR, Brampton, Ontario",4,4
999000,2,"25 HILLBANK TR, Brampton, Ontario",4,3
1949999,2,"21 BRAMTRAIL GATE, Brampton, Ontario",5,6
999999,2,"40 CLEARVIEW CRT, Brampton, Ontario",3,3
799900,2,"#7 -170 SPADINA RD, Brampton, Ontario",3,2
849900,2,"156 BAYCLIFFE CRES, Brampton, Ontario",2,3
999999,2,"38 MELISSA CRT, Brampton, Ontario",4,4
1069700,2,"6 TANGLEMERE CRES, Brampton, Ontario",3,3
1938000,2,"9 SORBONNE DR, Brampton, Ontario",4,5
799888,2,"#110 -55 YORKLAND BLVD, Brampton, Ontario",2,2
1579000,2,"20 ENCLAVE TR, Brampton, Ontario",4,4
1558000,2,"139 KENPARK AVE, Brampton, Ontario",4,4
879000,2,"60 MOREGATE CRES, Brampton, Ontario",3,2
1199900,2,"50 ROTUNDA ST, Brampton, Ontario",3,4
1099000,2,"28 SAUNTER CRT, Brampton, Ontario",3,4
1399999,2,"102 BEACONSFIELD AVE, Brampton, Ontario",3,4
1499900,2,"71 CROWN VICTORIA DR, Brampton, Ontario",4,4
949990,2,"128 SKEGBY RD, Brampton, Ontario",4,3
1399000,2,"3 MILKWEED CRES, Brampton, Ontario",4,4
699900,2,"#1511 -18 KNIGHTSBRIDGE RD, Brampton, Ontario",3,2
949999,2,"31 SHENSTONE AVE, Brampton, Ontario",3,2
1379000,2,"47 SUMMER WIND Lane Unit# 1384, Brampton, Ontario",4,4
949900,2,"79 BATTALION RD, Brampton, Ontario",2,2
899888,2,"14 BOTANICAL AVE, Brampton, Ontario",3,3
3499000,2,"9 SACRAMENTO RD, Brampton, Ontario",4,7
899900,2,"72 WIKANDER WAY, Brampton, Ontario",3,3
1389900,2,"33 DEERFIELD CRES, Brampton, Ontario",3,2
999999,2,"128 FRUITVALE CIRC, Brampton, Ontario",3,3
1249900,2,"162 TYSONVILLE CIRC, Brampton, Ontario",4,3
1648000,2,"12 RIDELLE CRT, Brampton, Ontario",4,4
1599900,2,"25 ABBOTSBURY Drive, Brampton, Ontario",4,4
999999,2,"128 FRUITVALE CIRCLE Circle, Brampton, Ontario",3,3
799000,2,"61 HOSKINS SQ, Brampton, Ontario",2,2
999999,2,"81 PRESSED BRICK DR, Brampton, Ontario",3,2
1099000,2,"92 WINNERS CIRC, Brampton, Ontario",3,4
1699913,2,"26 BASSETT CRES, Brampton, Ontario",4,4
1299000,2,"52 ROEHAMPTON CRES, Brampton, Ontario",4,5
1799900,2,"46 GIBBS RD, Brampton, Ontario",4,4
1099000,2,"59 ABELL DR, Brampton, Ontario",3,3
999901,2,"49 CRANNYFIELD DR, Brampton, Ontario",3,4
1429000,2,"84 AMARANTH CRES, Brampton, Ontario",4,4
748800,2,"48 FANSHAWE DR, Brampton, Ontario",3,3
1200000,2,"85 LANEWOOD ST, Brampton, Ontario",4,3
999000,2,"55 TOMABROOK CRES, Brampton, Ontario",3,3
699900,2,"36 FLEETWOOD CRES, Brampton, Ontario",3,3
1199900,2,"17 DEFOREST DR, Brampton, Ontario",4,4
1249000,2,"237 VETERANS DR, Brampton, Ontario",3,3
819900,2,"16 CARISBROOKE CRT, Brampton, Ontario",3,3
1099000,2,"2 MAYBERRY CRT, Brampton, Ontario",3,4
1099900,2,"23 ICEBERG TR, Brampton, Ontario",3,3
799900,2,"#57 -81 HANSEN RD N, Brampton, Ontario",3,3
1549000,2,"80 QUEEN MARY DR, Brampton, Ontario",4,4
1399999,2,"10 NIVEN PL, Brampton, Ontario",4,4
1150000,2,"27 HYBRID ST, Brampton, Ontario",4,4
899990,2,"117 ROYAL SALISBURY WAY, Brampton, Ontario",3,2
830000,2,"40 IVYBRIDGE DR, Brampton, Ontario",3,1
1199000,2,"25 CIRCUS CRES, Brampton, Ontario",4,4
1249000,2,"39 FENCHURCH DR, Brampton, Ontario",3,4
899900,2,"60 CARBERRY CRES, Brampton, Ontario",3,2
1099999,2,"18 ASCOT AVE, Brampton, Ontario",3,2
1299999,2,"18 IVOR CRES, Brampton, Ontario",3,3
1299900,2,"66 RAVENSWOOD DR, Brampton, Ontario",4,5
1999000,2,"1 MAPLE VALLEY ST, Brampton, Ontario",4,5
1299000,2,"16 VANDERBRINK DR, Brampton, Ontario",4,4
649900,2,"#304 -3 DAYSPRING CIRC, Brampton, Ontario",2,2
1990905,2,"4 CLIFF SWALLOW CRT, Brampton, Ontario",4,4
949000,2,"#7 -2530 COUNTRYSIDE DR, Brampton, Ontario",3,4
1349000,2,"25 SECLUSION CRES, Brampton, Ontario",4,3
1499900,2,"44 BELLFLOWER LANE, Brampton, Ontario",4,4
539900,2,"#1107 -18 KNIGHTSBRIDGE RD, Brampton, Ontario",2,1
1199900,2,"38 FISHING CRES, Brampton, Ontario",3,3
599999,2,"#603 -4 LISA ST, Brampton, Ontario",2,1
1499999,2,"3 OBLATE CRES, Brampton, Ontario",4,4
649000,2,"#802 -30 MALTA AVE, Brampton, Ontario",3,2
1999000,2,"88 MONKTON CIRC, Brampton, Ontario",4,6
1199000,2,"3 OLYMPIA CRES N, Brampton, Ontario",3,4
999900,2,"58 GREENBRIAR RD, Brampton, Ontario",3,2
1499000,2,"351 ROYAL WEST DR, Brampton, Ontario",4,5
1399990,2,"72 CORONATION CIRC, Brampton, Ontario",4,4
1299999,2,"13 DOLOBRAM TR, Brampton, Ontario",3,4
1000000,2,"23 ALLANGROVE DR E, Brampton, Ontario",3,2
1199000,2,"98 ADVENTURA RD, Brampton, Ontario",4,3
1299000,2,"108 HOLLINGSWORTH CIRC, Brampton, Ontario",4,4
1399999,2,"7 COLBECK CRES, Brampton, Ontario",3,3
1295000,2,"16 ALDERWAY AVE, Brampton, Ontario",4,3
1299000,2,"34 OAKMORE LANE, Brampton, Ontario",3,3
999000,2,"3 CAMBRIDGE CRES, Brampton, Ontario",3,2
999000,2,"71 PADBURY TR, Brampton, Ontario",3,4
1399900,2,"140 FERNFOREST DR, Brampton, Ontario",4,3
1299000,2,"17 PATHMASTER RD, Brampton, Ontario",4,4
2599900,2,"4 EIFFEL BLVD, Brampton, Ontario",4,5
999900,2,"57 LESABRE CRES, Brampton, Ontario",4,4
2599900,2,"LOT 128 JENWOOD CRES, Brampton, Ontario",4,4
1199000,2,"51 GOWER CRES, Brampton, Ontario",4,4
1700000,2,"17 HAWKRIDGE TR, Brampton, Ontario",4,4
2499999,2,"6 SEACLIFF CRES, Brampton, Ontario",4,5
1699900,2,"13 SEVERIN ST, Brampton, Ontario",4,5
1679999,2,"37 APPLEGROVE CRT, Brampton, Ontario",4,4
4150000,2,"10645 CLARKWAY DR, Brampton, Ontario",4,3
1279900,2,"29 CARANCI CRES, Brampton, Ontario",3,4
1999900,2,"12 PELLEGRINO RD, Brampton, Ontario",4,5
1199000,2,"57 SADDLEBACK SQ, Brampton, Ontario",3,4
1350000,2,"17 JUNCTION CRES, Brampton, Ontario",3,3
995000,2,"33 WILLICK PL, Brampton, Ontario",3,2
1799500,2,"46 STEPHANIE AVE, Brampton, Ontario",4,6
1289000,2,"39 FALLMEADOW CIRC, Brampton, Ontario",3,4
2599999,2,"13 NATURAL TERR, Brampton, Ontario",4,5
1500000,2,"9715 CREDITVIEW RD, Brampton, Ontario",3,4
1299000,2,"46 PORTRUSH TR, Brampton, Ontario",3,4
1090000,2,"15 COLONEL FRANK CHING CRES, Brampton, Ontario",3,3
1699999,2,"33 BALLYHAISE CRES, Brampton, Ontario",4,5
1189888,2,"43 HOOD CRES, Brampton, Ontario",3,4
2599000,2,"27 CANNINGTON CRES, Brampton, Ontario",4,4
649900,2,"65 MCCALLUM CRT, Brampton, Ontario",3,2
999900,2,"31 SKEGBY RD, Brampton, Ontario",3,2
1749900,2,"371 VAN KIRK DR, Brampton, Ontario",4,4
999999,2,"65 GEMMA PL, Brampton, Ontario",4,4
749900,2,"51 FLEETWOOD CRES, Brampton, Ontario",3,2
999000,2,"127 BRUCE BEER DR, Brampton, Ontario",4,3
1149000,2,"21 DUFAY RD, Brampton, Ontario",3,4
899990,2,"95 FINEGAN CIRC, Brampton, Ontario",3,3
1849900,2,"52 WHITEWASH WAY, Brampton, Ontario",4,4
1499999,2,"53 CULTURE CRES, Brampton, Ontario",4,4
1799000,2,"4 LARKBERRY RD, Brampton, Ontario",4,4
2150000,2,"8 FOGERTY ST, Brampton, Ontario",4,4
899000,2,"16 GOULSTON ST, Brampton, Ontario",3,3
699999,2,"37 DARRAS CRT, Brampton, Ontario",4,2
699900,2,"50 DARRAS CRT, Brampton, Ontario",3,2
1199999,2,"30 DRUM OAK CRES, Brampton, Ontario",3,3
1199900,2,"31 BACKWATER TR, Brampton, Ontario",4,3
1499000,2,"51 LEANDER ST, Brampton, Ontario",4,5
999999,2,"4 HINES ST, Brampton, Ontario",3,3
1199000,2,"10 HORNE DR, Brampton, Ontario",3,3
1590000,2,"116 ROBERT PARKINSON DR, Brampton, Ontario",4,3
1150000,2,"5 OKLAHOMA DR, Brampton, Ontario",3,4
1269000,2,"30 WASHBURN RD, Brampton, Ontario",3,4
739990,2,"#708 -55 YORKLAND BLVD W, Brampton, Ontario",2,2
1999900,2,"2 FOLGATE CRES, Brampton, Ontario",4,4
899000,2,Address not available,3,2
999900,2,"80 MASSEY ST, Brampton, Ontario",3,2
999000,2,"71 MALLARD CRES, Brampton, Ontario",3,3
2100000,2,"10 LILLIAN CRES, Brampton, Ontario",4,5
799000,2,"32 ENMOUNT DR, Brampton, Ontario",3,2
888000,2,"38 KINDLE CRT, Brampton, Ontario",3,2
1199000,2,"80 VILLADOWNS TR, Brampton, Ontario",3,3
1999900,2,"12 PELLEGRINO Road, Brampton, Ontario",4,5
995000,2,"13 NORBERT RD, Brampton, Ontario",3,3
1849000,2,"8 BITTERSWEET RD, Brampton, Ontario",4,6
1299000,2,"6 TRUEMAN ST, Brampton, Ontario",3,3
1099900,2,"37 EBBY AVE, Brampton, Ontario",3,4
1199999,2,"24 DEVONSHIRE DR, Brampton, Ontario",3,2
799000,2,"55 FRANKLIN CRT, Brampton, Ontario",3,3
1299999,2,"45 CORKETT DR, Brampton, Ontario",3,4
799000,2,"##36 -120 RAILROAD ST, Brampton, Ontario",3,2
850000,2,"143 MOREGATE CRES, Brampton, Ontario",3,2
899000,2,"16 GOULSTON Street, Brampton, Ontario",3,3
1379000,2,"#1384 -47 SUMMER WIND LANE, Brampton, Ontario",4,4
850000,2,"143 MOREGATE Crescent Unit# 42, Brampton, Ontario",3,2
999000,2,"41 SEEDLAND CRES, Brampton, Ontario",4,4
999913,2,"90 MOUNT RANIER CRES, Brampton, Ontario",3,3
1499000,2,"14 BENMORE CRES, Brampton, Ontario",4,4
899000,2,"95 BANNISTER CRES, Brampton, Ontario",3,3
1499000,2,"44L TRUFFLE CRT, Brampton, Ontario",4,3
999000,2,"32 HORNE DR, Brampton, Ontario",4,4
1999786,2,"50 BELGIUM CRES, Brampton, Ontario",5,5
1199999,2,"351 REMEMBRANCE RD, Brampton, Ontario",5,5
1469999,2,"9 CYCLONE TR, Brampton, Ontario",3,3
1149000,2,"19 PALM TREE RD N, Brampton, Ontario",3,3
1150000,2,"23 PENNYCROSS CRES, Brampton, Ontario",3,3
1499999,2,"5 TULLAMORE RD, Brampton, Ontario",4,4
1249000,2,"16 CLENSTON RD, Brampton, Ontario",3,4
849000,2,"#15 -240 LAGERFELD DR, Brampton, Ontario",2,3
1899888,2,"191 LIONHEAD GOLF CLUB RD, Brampton, Ontario",4,4
1799990,2,"62 MISTLETOE PL, Brampton, Ontario",4,5
999900,2,"28 GORDON DR, Brampton, Ontario",3,2
1399700,2,"15 DESERT GARDEN DR, Brampton, Ontario",3,3
1190000,2,"23 HOGAN MANOR DR, Brampton, Ontario",3,4
999900,2,"27 DUNURE CRES, Brampton, Ontario",3,3
1249900,2,"37 OWLRIDGE DR, Brampton, Ontario",3,4
799900,2,"4 BABY POINTE TR, Brampton, Ontario",2,3
1099900,2,"223 BARTLEY BULL PKWY, Brampton, Ontario",3,2
1049000,2,"52 MEMORY LANE, Brampton, Ontario",3,3
799990,2,"#1703 -30 MALTA AVE, Brampton, Ontario",3,2
1999999,2,"29 LAMPMAN CRES, Brampton, Ontario",4,4
1749990,2,"367 ROYAL WEST DR, Brampton, Ontario",4,5
1950000,2,"26 BLAYDON CRT, Brampton, Ontario",4,4
899900,2,"18 HANDEL CRT, Brampton, Ontario",3,2
1099000,2,"138 FRUITVALE CIRC, Brampton, Ontario",3,3
888000,2,"15 CARBERRY CRES, Brampton, Ontario",4,2
999900,2,"86 YELLOW BRICK RD, Brampton, Ontario",3,3
1200000,2,"12 VALLEYPARK CRES, Brampton, Ontario",5,4
1649000,2,"18 BOTTOMWOOD ST, Brampton, Ontario",4,3
2199999,2,"191 THORNDALE RD, Brampton, Ontario",4,5
1949000,2,"41 BLUE OAK AVE, Brampton, Ontario",4,6
899000,2,"136 RAINFOREST DR, Brampton, Ontario",3,4
1699200,2,"16 JACK RABBIT CRES, Brampton, Ontario",4,5
899000,2,"27 SAMANTHA CRES, Brampton, Ontario",3,2
1049000,2,"11 RABBIT RUN WAY, Brampton, Ontario",4,5
1699200,2,"16 JACK RABBIT Crescent, Brampton, Ontario",4,5
1379900,2,"48 WILLOW PARK DR, Brampton, Ontario",4,4
1399999,2,"10 WASHBURN RD, Brampton, Ontario",4,3
1899000,2,"24 PASADENA AVE, Brampton, Ontario",3,3
1499997,2,"2 NAPA VALLEY CRES, Brampton, Ontario",3,4
1050000,2,"47 DALRAITH CRES, Brampton, Ontario",4,3
1299999,2,"58 TWIN PINES CRES, Brampton, Ontario",3,3
1099000,2,"12 RAINYDALE RD, Brampton, Ontario",3,4
1779999,2,"48 UNWIND CRES, Brampton, Ontario",4,4
1989000,2,"5 ZANETTA CRES, Brampton, Ontario",4,6
999000,2,"40 DAFFODIL PL, Brampton, Ontario",4,3
999900,2,"66 MEMORY LANE, Brampton, Ontario",3,4
799900,2,"8 SOLDIER ST, Brampton, Ontario",2,3
975000,2,"38 SUMMERDALE CRES, Brampton, Ontario",3,3
499900,2,"#2314 -9 GEORGE ST N, Brampton, Ontario",1,1
1299000,2,"64 WOOLISTON CRES, Brampton, Ontario",3,4
1368000,2,"9 TEMPLE MANOR RD, Brampton, Ontario",4,4
899000,2,"10 MULLIS CRES, Brampton, Ontario",3,4
1599900,2,"39 BALLYHAISE CRES, Brampton, Ontario",4,4
1699900,2,"6 GAME CREEK CRES, Brampton, Ontario",4,4
1099999,2,"48 CALLANDAR RD, Brampton, Ontario",4,5
1399000,2,"66 FISHING CRES, Brampton, Ontario",3,4
1499000,2,"83 MOUNTAINBERRY RD, Brampton, Ontario",4,4
1349999,2,"12 VANDERPOOL CRES, Brampton, Ontario",3,4
899000,2,"76 JEWEL CRES, Brampton, Ontario",3,3
1099000,2,"52 JEANETTE PL, Brampton, Ontario",4,2
1499000,2,"223 FATHER TOBIN RD DR, Brampton, Ontario",4,5
1499999,2,"61 WILD INDIGO CRES, Brampton, Ontario",4,4
629000,2,"#604 -55 YORKLAND BLVD, Brampton, Ontario",1,2
799000,2,"#59 -180 HOWDEN BLVD, Brampton, Ontario",3,2
1599000,2,"162 CADILLAC CRES, Brampton, Ontario",4,4
1399977,2,"73 TRURO CIRC, Brampton, Ontario",4,3
949000,2,"22 ROCKBROOK TR, Brampton, Ontario",3,3
1999900,2,"38 LOCOMOTIVE CRES, Brampton, Ontario",4,5
1599999,2,"140 BARTLEY BULL PARK, Brampton, Ontario",3,2
1349999,2,"12 VANDERPOOL Crescent, Brampton, Ontario",3,4
1599900,2,"140 BARTLEY BULL Parkway, Brampton, Ontario",3,2
1099913,2,"68 PONYMEADOW WAY, Brampton, Ontario",3,3
999900,2,"36 LATHBURY ST, Brampton, Ontario",3,3
1099000,2,"68 FANN DR N, Brampton, Ontario",3,3
1599000,2,"18 MUSSLE WHITE RD, Brampton, Ontario",3,4
1599999,2,"19 KILKARRIN RD, Brampton, Ontario",4,4
1899900,2,"15 TERRICK RD, Brampton, Ontario",4,4
2299999,2,"11 CABOOSE ST, Brampton, Ontario",4,4
1199999,2,"10 BRENT STEPHENS WAY, Brampton, Ontario",4,4
1199900,2,"85 ADVENTURA RD, Brampton, Ontario",4,3
999000,2,"12 MARTINDALE CRES, Brampton, Ontario",4,3
999990,2,"21 CHALKFARM CRES, Brampton, Ontario",3,4
999999,2,"32 DONLAMONT CIRC, Brampton, Ontario",4,3
2299000,2,"3 OSHAWA DR, Brampton, Ontario",4,5
1499900,2,"422 SUNNY MEADOW BLVD, Brampton, Ontario",4,5
2749000,2,"52 HUNTSPOINT DR, Brampton, Ontario",5,6
998000,2,"11 SEA DRIFTER CRES, Brampton, Ontario",3,3
900000,2,"47 ALAMODE RD, Brampton, Ontario",3,3
1299000,2,"80 LORENZO CIRC, Brampton, Ontario",3,4
1599900,2,"26 FROSTWEED CRT, Brampton, Ontario",4,4
1299999,2,"20 HOCKEN CRT, Brampton, Ontario",4,4
1999000,2,"83 LIONHEAD GOLF CLUB RD, Brampton, Ontario",4,4
1299000,2,"114 DAFFODIL PL N, Brampton, Ontario",3,4
1199000,2,"30 BANBRIDGE CRES, Brampton, Ontario",4,4
650000,2,"#58 -1020 CENTRAL PARK DR, Brampton, Ontario",3,2
1069900,2,"61 WOODSTREAM AVE, Brampton, Ontario",3,4
1199000,2,"5 AGRICOLA RD, Brampton, Ontario",4,3
1399000,2,"251 ROBERT PARKINSON DR, Brampton, Ontario",4,4
1499900,2,"22 MAYBECK DR, Brampton, Ontario",4,3
1499900,2,"24 MAYBECK DR, Brampton, Ontario",4,3
1899900,2,"20 DANIELSGATE RD, Brampton, Ontario",4,5
1399900,2,"297 FATHERTOBIN RD, Brampton, Ontario",4,4
1299000,2,"56 ALFONSO CRES, Brampton, Ontario",4,4
1999000,2,"22 PASADENA AVE, Brampton, Ontario",4,5
1749999,2,"58 SKYVALLEY DR, Brampton, Ontario",4,4
2299900,2,"36 HIBISCUS CRT, Brampton, Ontario",5,4
1639000,2,"31 SAFFRON CRES, Brampton, Ontario",4,4
2299000,2,"495 FATHER TOBIN RD, Brampton, Ontario",5,6
1088000,2,"8 NEEDLEWOOD LANE, Brampton, Ontario",3,3
849000,2,"103 MARBLEHEAD CRES, Brampton, Ontario",4,3
999990,2,"81 TEAL CREST CIRC, Brampton, Ontario",3,4
1399000,2,"18 ANDRETTI CRES, Brampton, Ontario",4,4
1599900,2,"16 DEGRASSI COVE CIRC, Brampton, Ontario",4,4
1989000,2,"57 ELYSIAN FIELDS CIRC, Brampton, Ontario",4,5
1199900,2,"23 NORVAL CRES, Brampton, Ontario",3,2
1199000,2,"44 BENTON ST, Brampton, Ontario",4,3
979000,2,"13 VANHORNE CLSE, Brampton, Ontario",3,3
649900,2,"#1605 -30 MALTA AVE, Brampton, Ontario",2,2
1299900,2,"401 BRISDALE DR, Brampton, Ontario",3,3
699900,2,"13 BRIAR PATH, Brampton, Ontario",4,2
1099900,2,"64 BRAMHALL CIRC, Brampton, Ontario",3,2
